root_paper_id,ref_id,ref_title,published,ref_authors,in_text_citation_count,title_similarity,author_overlap,abstract_and_reference_title_similarity ,standalone,first_quarter,second_quarter,third_quarter,fourth_quarter,reference_relevance
22,b34,Substitution between offline and online advertising markets,2011,"['A Goldfarb', 'C Tucker']",2,0.2875816993464052,0,0.25482359571881275,0,1,0,0,1,0
22,b35,"Bartik instruments: What, when, why, and how. Working Paper w24408",2018,"['P Goldsmith-Pinkham', 'I Sorkin', 'H Swift']",1,0.2125,0,0.10233634385069301,0,0,1,0,0,0
22,b36,Role of monetary incentives in the digital and physical inter-border labor flows,2018,"['J Gong', 'Y Hong', 'A Zentner']",1,0.367816091954023,1,0.4712132829642624,0,0,0,0,1,1
22,b37,The strength of weak ties,1977,['M Granovetter'],1,0.15126050420168066,0,0.3859345210595374,0,0,0,1,0,0
22,b39,Show me the way to go home: An empirical investigation of ride sharing and alcohol related motor vehicle homicide,2017,"['B Greenwood', 'S Wattal']",1,0.2898550724637681,0,0.2845965834492831,0,1,0,0,0,1
22,b40,An analysis of the labor market for Uber's driver-partners in the United States. Indust,2018,"['J Hall', 'A Krueger']",1,0.30939226519337015,0,0.5232559521341829,0,1,0,0,0,0
22,b41,Redefining business success: Distinguishing between closure and failure,2003,['B Headd'],1,0.14545454545454545,0,0.11441551070947106,0,0,0,1,0,0
22,b43,On buyer selection of service providers in online outsourcing platforms for IT services,2017,"['Y Hong', 'P Pavlou']",3,0.3756906077348066,1,0.27674430904250336,0,1,1,0,1,1
22,b44,Comparing open and sealed bid auctions: Evidence from online labor Markets,2016,"['Y Hong', 'C Wang', 'P Pavlou']",2,0.6071428571428571,1,0.2358035321727051,0,1,0,0,1,1
22,b45,The effects of algorithmic labor market recommendations: Evidence from a field experiment,2017,['J Horton'],2,0.34972677595628415,0,0.34150856383633155,0,1,0,0,1,0
22,b46,"Buyer uncertainty about seller capacity: Causes, consequences, and a partial solution",2019,['J Horton'],1,0.2346368715083799,0,0.08528028654224418,0,0,0,0,1,0
22,b47,Surviving in global online labor markets for IT services: A geo-economic analysis,2018,"['I Kanat', 'Y Hong', 'T Raghu']",1,0.26285714285714284,1,0.2646896410149179,0,1,0,0,0,1
22,b49,Labor migration and risk aversion in less developed countries,1986,"['E Katz', 'O Stark']",2,0.3225806451612903,0,0.27866927648480677,0,1,0,0,1,0
22,b50,"Changes in relative wages, 1963-1987: Supply and demand factors",1992,"['L Katz', 'K Murphy']",1,0.15286624203821655,0,0.23025677366405928,0,0,1,0,0,0
22,b51,Reputation transferability in online labor markets,2015,"['M Kokkodis', 'P Ipeirotis']",4,0.4027777777777778,0,0.34129876718917185,0,3,0,0,1,0
22,b53,Economic downturn and volunteering: Do economic crisis affect content generation on Wikipedia?,2020,"['M Kummer', 'O Slivko', 'X Zhang']",1,0.2978723404255319,0,0.10090499582190261,1,0,0,0,1,1
22,b54,Labor market competition and anti-immigrant sentiment: Occupations as contexts,2013,['R Kunovich'],1,0.313953488372093,0,0.1961446590471616,0,0,0,0,1,0
22,b55,Do ride-sharing services affect traffic congestion? An empirical study of Uber entry,2016. September 14,"['Z Li', 'Y Hong', 'Z Zhang']",1,0.23595505617977527,1,0.11219363880101486,1,1,0,0,0,0
22,b56,Effects of IT-enabled monitoring on labor contracting in online platforms: Evidence from a natural experiment,2016,"['C Liang', 'Y Hong', 'B Gu']",3,0.43349753694581283,1,0.3063766744820282,0,2,0,0,1,0
22,b57,Effectiveness of reputation in contracting for customized production: Evidence from online labor markets,2020. 2016,[' Huang'],4,0.5050505050505051,0,0.34406049232311225,0,2,0,0,2,0
22,b58,Social networks and status attainment,1999,['N Lin'],1,0.2748091603053435,0,0.132664991614216,0,0,0,1,0,0
22,b59,Social Capital: A Theory of Social Structure and Action,2002,['N Lin'],1,0.174496644295302,0,0.1961446590471616,0,0,0,1,0,0
22,b60,The dark side of the sharing economy. . . and how to lighten it,2014,"['A Malhotra', 'M Van Alstyne']",1,0.42038216560509556,0,0.4901099797063841,0,1,0,0,0,0
22,b61,"Independent work: Choice, necessity, and the gig economy",2016,"['J Manyika', 'S Lund', 'J Bughin', 'K Robinson', 'J Mischke', 'D Mahajan']",5,0.32,0,0.3623157839133251,0,3,0,0,3,0
22,b62,Valuing alternative work arrangements,2017,"['A Mas', 'A Pallais']",5,0.10687022900763359,0,0.06741998624632421,0,4,0,0,1,0
22,b63,New Labor in New York: Precarious Workers and the Future of the Labor Movement,2014,"['R Milkman', 'E Ott']",1,0.4069767441860465,0,0.5728715546977509,0,1,0,0,0,0
22,b64,Doing business with strangers: Reputation in online service marketplaces,2014,"['A Moreno', 'C Terwiesch']",1,0.39759036144578314,0,0.21574395598823748,0,0,0,0,1,1
22,b65,Social capital and finding a job: Do contacts matter? Amer,2003,['T Mouw'],1,0.25,0,0.09888264649460884,0,0,0,1,0,0
22,b68,The aftermath of financial crises,2009,"['C Reinhart', 'K Rogoff']",1,0.12598425196850394,0,0.3859345210595374,0,1,0,0,0,0
22,b69,Who gets started on Kickstarter? Demographic variations in fundraising success. Working paper,2015,['L Rhue'],1,0.1711229946524064,0,0.13234482050745894,0,1,0,0,0,0
22,b70,What motivates gig economy workers,2016. November 17,['A Rosenblat'],1,0.34375,0,0.132664991614216,0,1,0,0,0,0
22,b71,Unemployment insurance and job search in the Great Recession,2011,['J Rothstein'],1,0.44155844155844154,0,0.44946657497549475,0,1,0,0,0,0
22,b73,Debating the sharing economy,2016,['J Schor'],1,0.3114754098360656,0,0.31013193673309136,0,1,0,0,0,0
22,b74,"1 in 3 workers employed in gig economy, but not all by choice",2016. October 11,['A Soergel'],2,0.33548387096774196,0,0.306662612722774,0,1,0,0,2,0
22,b77,Uber drivers win preliminary class-action status in labor case,2017. July 12,['D Streitfeld'],1,0.3076923076923077,0,0.17908860173871277,1,0,0,0,0,0
22,b78,The Sharing Economy: The End of Employment and the Rise of Crowd-Based Capitalism,2016,['A Sundararajan'],1,0.34285714285714286,0,0.5519611915930263,0,1,0,0,0,0
22,b79,Now IT's personal: Offshoring and the shifting skill composition of the us information technology workforce,2012,"['P Tambe', 'L Hitt']",2,0.24875621890547264,0,0.3989826635023144,0,1,0,0,1,0
22,b80,A model of labor migration and urban unemployment in less developed countries,1969,['M Todaro'],1,0.26900584795321636,0,0.390295501527236,0,0,0,0,1,0
22,b81,Technology diffusion in the society: Analyzing digital divide in the context of social class,2011,"['S Wattal', 'Y Hong', 'M Mandviwalla', 'A Jain']",1,0.3548387096774194,1,0.5148697981926199,0,0,0,1,0,1
22,b83,"In the sharing economy, no one's an employee. The Atlantic",2015. June 8,['G White'],1,0.18421052631578946,0,0.45152938761368344,0,1,0,0,0,0
22,b84,Econometric Analysis of Cross Section and Panel Data,2010,['J Wooldridge'],1,0.273972602739726,0,0.2192963955264862,1,0,0,1,0,0
22,b85,The rise of the sharing economy: Estimating the impact of Airbnb on the hotel industry,2017,"['G Zervas', 'D Proserpio', 'J Byers']",1,0.35555555555555557,0,0.5358379018446637,0,1,0,0,0,0
22,b86,Labor migration and earnings differences: the case of rural china,1999,['Y Zhao'],2,0.3270440251572327,0,0.40934537540277205,0,1,0,0,1,0
22,b87,Labor mobility and the integration of European labor markets,2009,['K Zimmermann'],1,0.42857142857142855,0,0.46347590806359273,0,1,0,0,0,0
23,b0,Digitization and the contract labor market: A research agenda,2015,"['A Agrawal', 'J Horton', 'N Lacetera', 'E Lyons']",3,0.3157894736842105,0,0.32898173250501844,1,3,0,0,0,0
23,b1,Large-scale service marketplaces: The role of the moderating firm,2012,"['G Allon', 'A Bassamboo', 'E Çil']",2,0.16,0,0.29303177430330263,1,1,0,0,0,0
23,b2,Harnessing the influence of social proof in online shopping: The effect of electronic word of mouth on sales of digital microproducts,2011,"['N Amblee', 'T Bui']",1,0.2716049382716049,0,0.3574621623985389,0,1,0,0,0,1
23,b3,Capital rationing and organizational slack in capital budgeting,1985,"['R Antle', 'G Eppen']",2,0.2774566473988439,0,0.24075016927752232,0,0,2,0,0,0
23,b4,Properties of scoring auctions,2008,"['J Asker', 'E Cantillon']",2,0.14285714285714285,0,0.12688648033134406,1,1,0,1,0,0
23,b5,Evidence of the effect of trust building technology in electronic markets: Price premiums and buyer behavior,2002,"['S Ba', 'P Pavlou']",3,0.1743119266055046,0,0.48848802705290634,0,3,0,0,0,1
23,b6,Auctions versus negotiations in procurement: An empirical analysis,2009,"['P Bajari', 'R Mcmillan', 'S Tadelis']",1,0.2840909090909091,0,0.07476857556932238,0,0,1,0,0,0
23,b7,Incentives versus transaction costs: A theory of procurement contracts,2001,"['P Bajari', 'S Tadelis']",1,0.25555555555555554,0,0.10467600579705134,0,0,1,0,0,0
23,b8,Competition in online job marketplaces: Towards a global labour market for outsourcing services? Global Networks,2015,"['N Beerepoot', 'B Lambregts']",3,0.23423423423423423,0,0.09516486024850804,0,3,0,0,0,0
23,b9,Seller strategies for differentiation in highly competitive online auction markets,2011,"['J Bockstedt', 'K Goh']",2,0.3958333333333333,0,0.14712510344737473,0,2,0,0,0,1
23,b10,Moving the crowed at iStockphoto : The composition of the crowd and motivations for participation in a crowdsourcing application,2008,['D Brabham'],2,0.18487394957983194,0,0.38804568143813634,0,2,0,0,0,0
23,b11,Online labour markets: An inquiry into oDesk providers,2010,['B Caraway'],1,0.21951219512195122,0,0.08972229068318686,1,1,0,0,0,0
23,b12,What drives trust transfer? The moderating roles of seller-specific and general institutional mechanisms,2015,"['X Chen', 'Q Huang', 'R Davison', 'Z Hua']",1,0.27102803738317754,0,0.36172627536268187,0,1,0,0,0,1
23,b13,The role of social media in enhancing guanxi and perceived effectiveness of e-commerce institutional mechanisms in online marketplace,2018,"['A Chong', 'E Lacka', 'L Boying', 'H Chan']",2,0.3374485596707819,0,0.4148017570380976,0,2,0,0,0,1
23,b14,Exogenous determinants for renegotiating public infrastructure concessions: Evidence from Portugal,2013,"['C Cruz', 'R Marques']",1,0.3557692307692308,0,0.05350003761722717,1,0,1,0,0,0
23,b15,The effect of online consumer reviews on new product sales,2012,"['G Cui', 'H.-K Lui', 'X Guo']",1,0.23809523809523808,0,0.29425020689474946,0,1,0,0,0,1
23,b16,A Behavioral Theory of the Firm,1963,"['R Cyert', 'J March']",3,0.09929078014184398,0,0.264811675750137,0,0,3,0,0,0
23,b17,The impact of online product reviews on product returns,2018,"['C Dellarocas', 'N Sahoo', 'S Srinivasan']",2,0.23030303030303031,0,0.24229885085847552,0,2,0,0,0,1
23,b18,"Trust, satisfaction, and online repurchase intention: The moderating role of perceived effectiveness of e-commerce institutional mechanisms",2014,"['Y Fang', 'I Qureshi', 'H Sun', 'P Mccole', 'E Ramsey', 'K Lim']",2,0.21686746987951808,0,0.41870402318820543,0,2,0,0,0,1
23,b19,The boundaries of trust and risk : The quadratic moderating role of institutional structures,2012,"['D Gefen', 'P Pavlou']",1,0.2079207920792079,0,0.43084288542152066,0,1,0,0,0,1
23,b20,Contracts in offshore software development: An empirical analysis,2003,"['A Gopal', 'K Sivaramakrishnan', 'M Krishnan', 'T Mukhopadhyay']",1,0.16,0,0.07476857556932238,1,0,1,0,0,0
23,b21,Foundations of incomplete contracts,1999,"['O Hart', 'J Moore']",1,0.2482758620689655,0,0.12688648033134406,0,0,1,0,0,0
23,b22,Incomplete contracts and renegotiation,1988,"['O Hart', 'J Moore', 'B Hart', 'J Moore']",2,0.14864864864864866,0,0.21147746721890678,1,0,2,0,0,0
23,b24,"Online Labor Markets: An Informal ""Freelancer Economy",February 2013,"['Y Hong', 'P Pavlou']",2,0.24539877300613497,0,0.12788955112115236,0,2,0,0,0,0
23,b25,On buyer selection of service providers in online outsourcing platforms for IT services,2017,"['Y Hong', 'P Pavlou']",2,0.34517766497461927,0,0.2346131851270841,0,2,0,0,0,1
23,b26,Comparing open and sealed bid auctions: Evidence from online labor markets,2015,"['Y Hong', 'C Wang', 'P Pavlou']",9,0.4673913043478261,0,0.2678039930541045,1,6,0,0,2,1
23,b27,Buyer Signaling Improves Matching: Evidence from a Field Experiment,October 2018,"['J Horton', 'R Johari']",5,0.4067796610169492,0,0.08972229068318686,1,5,0,0,0,0
23,b28,The rise of crowdsourcing. Wired Magazine,2006,['J Howe'],1,0.15894039735099338,0,0.22447181760574048,1,1,0,0,0,0
23,b29,An experimental study of the effects of representational data quality on decision performance,2005,"['W Jung', 'L Olfman', 'T Ryan', 'Y Park']",1,0.2857142857142857,0,0.3166988340062876,0,0,1,0,0,1
23,b30,An examination of trust assurances adopted by top internet retailers: unveiling some critical determinants,2014,"['F Karimov', 'M Brengman']",1,0.23148148148148148,0,0.1356473532610057,0,1,0,0,0,0
23,b31,Warranty and complaint policies: An opportunity for marketing management,1975,"['C Kendall', 'F Russ']",1,0.31868131868131866,0,0.16918197377512542,1,1,0,0,0,0
23,b32,Ownership structure and the relationship between financial slack and R&D investments: Evidence from Korean firms,2008,"['H Kim', 'H Kim', 'P Lee']",2,0.36036036036036034,0,0.33836394755025084,1,0,2,0,0,0
23,b33,Online reverse auctions for outsourcing small software projects: Determinants of vendor selection,2009,['J Kim'],1,0.15458937198067632,0,0.1343062298890137,0,1,0,0,0,1
23,b34,Hiring behavior models for online labor markets,2015,"['M Kokkodis', 'P Papadimitriou', 'P Ipeirotis']",1,0.445859872611465,0,0.1758481327915845,0,1,0,0,0,0
23,b35,The development of initial trust in an online company by new customers,2004,"['M Koufaris', 'W Hampton-Sosa']",1,0.3333333333333333,0,0.32966074609121543,0,1,0,0,0,1
23,b36,The value of openness in scientific problem solving,2007,"['K Lakhani', 'P Lohse', 'J Panetta', 'L Jeppesen']",2,0.16149068322981366,0,0.2542131569356961,1,2,0,0,0,0
23,b37,Propose with a rose? Signaling in internet dating markets,2014,"['S Lee', 'M Niederle']",1,0.33532934131736525,0,0.1943982964802382,1,1,0,0,0,0
23,b38,Internet auction features as quality signals,2009,"['S Li', 'K Srinivasan', 'B Sun']",2,0.2727272727272727,0,0.0518011886782478,0,2,0,0,0,0
23,b39,Effectiveness of reputation in contracting for customized production: evidence from online labor markets,2016,"['M Lin', 'Y Liu', 'S Viswanathan']",1,0.4672897196261682,0,0.2580745036397925,1,1,0,0,0,0
23,b40,"Social presence, trust, and social commerce purchase intention: An empirical research",2016,"['B Lu', 'W Fan', 'M Zhou']",1,0.2153846153846154,0,0.1994212073580215,1,1,0,0,0,0
23,b41,Examining macro-sources of institution-based trust in social commerce marketplaces: An empirical study,2016,"['B Lu', 'Q Zeng', 'W Fan']",2,0.39622641509433965,0,0.22607892210167616,1,2,0,0,0,1
23,b42,Promotional marketing or word-of-mouth? Evidence from online restaurant reviews,2013,"['X Lu', 'S Ba', 'L Huang', 'Y Feng']",1,0.47619047619047616,0,0.14027828207595952,1,1,0,0,0,1
23,b43,Analysis of Ecological Communities,2002,"['B Mccune', 'J Grace']",1,0.06944444444444445,0,0.12688648033134406,0,0,0,0,0,0
23,b44,Developing and validating trust measure for e-commerce: An integrative typology,2002,"['D Mcknight', 'V Choudury', 'C Kacmar']",1,0.2751322751322751,0,0.21400015046890872,0,1,0,0,0,1
23,b45,Initial trust formation in new organizational relationships,1998,"['D Mcknight', 'L Cummings', 'N Chervany']",1,0.20118343195266272,0,0.15986193890144046,1,1,0,0,0,0
23,b46,Doing business with strangers : Reputation in online service marketplaces,2014,"['A Moreno', 'C Terwiesch']",1,0.34972677595628415,0,0.15508347596053162,0,1,0,0,0,1
23,b47,Factor analysis of behavioral variables affecting budgetary slack,1973,['M Onsi'],1,0.19428571428571428,0,0.1345834360247803,1,0,1,0,0,0
23,b48,Developing a competitive edge in electronic markets via institutional and social based quality signaling mechanisms,2014,"['C Ou', 'K Chan']",3,0.32,0,0.29390259873217905,0,3,0,0,0,1
23,b49,Consumer acceptance of electronic commerce : Integrating trust and risk with the technology acceptance model,2003,['P Pavlou'],1,0.3119266055045872,0,0.3277900741893055,0,1,0,0,0,1
23,b50,"The nature and role of feedback text comments in online marketplaces: Implications for trust building, price premiums and seller differentiation",2006,"['P Pavlou', 'A Dimoka']",2,0.29133858267716534,0,0.4598889045422387,0,2,0,0,0,1
23,b51,Building effective online marketplaces with institution-based trust,2004,"['P Pavlou', 'D Gefen']",6,0.2937853107344633,0,0.2691668720495606,0,6,0,0,0,1
23,b52,A theory of the consumer product warranty,1981,['G Priest'],1,0.13245033112582782,0,0.24173888049848974,0,1,0,0,0,0
23,b53,"Effect of manufacturer reputation, retailer reputation, and product warranty on consumer judgments of product quality: A cue diagnosticity framework",2001,"['D Purohit', 'J Srivastava']",1,0.2558139534883721,0,0.27627300628398826,0,1,0,0,0,0
23,b54,Determinants of reverse auction results: An empirical examination of Freelancer.com,,"['M Scholz', 'N Haas']",4,0.29015544041450775,0,0.15249857033260467,1,4,0,0,0,1
23,b56,Antecedents of organizational slack,1988,"['M Sharfman', 'G Wolf', 'R Chase', 'D Tansik']",2,0.20689655172413793,0,0.21147746721890676,0,0,2,0,0,0
23,b57,The Science of Artificial,1969,['H Simon'],1,0.16296296296296298,0,0.2749207073845788,1,0,1,0,0,0
23,b58,Costly bidding in online markets for IT services,2003,"['E Snir', 'L Hitt']",6,0.2911392405063291,0,0.1943982964802382,0,6,0,0,0,0
23,b59,Job market signaling,1973,['M Spence'],1,0.12307692307692308,0,0.04883862905055044,1,1,0,0,0,0
23,b60,Sellers' trust and continued use of online marketplaces,2010,['H Sun'],1,0.3515151515151515,0,0.34393544761888295,0,1,0,0,0,1
23,b61,Organizational slack and firm performance during economic transitions: two studies from an emerging economy,2003,"['J Tan', 'M Peng']",1,0.3686635944700461,0,0.16955919157625715,0,0,1,0,0,0
23,b62,Open innovation: An empirical study of online contests,2009,"['Y Yang', 'P.-Y Chen', 'P Pavlou']",1,0.3048780487804878,0,0.17944458136637373,1,0,0,0,1,1
23,b63,Open innovation: Strategic design of online contests,2009,"['Y Yang', 'P Chen', 'P Pavlou']",1,0.37037037037037035,0,0.14387574501129638,1,1,0,0,0,0
23,b64,The value of reputation in an online freelance marketplace,2013,['H Yoganarasimhan'],1,0.3333333333333333,0,0.2960684541064694,0,1,0,0,0,0
23,b65,Matching in Two-Sided Platforms for IT Services : Evidence from Online Labor Markets,2016,"['A Zheng', 'Y Hong', 'P Pavlou']",2,0.4639175257731959,0,0.1876905481016673,0,0,1,0,1,0
23,b66,"About the Authors Zhijuan Hong (hongye0401@163.com, corresponding author) is an assistant professor in the School of Management Science and Engineering at the Shandong University of Finance and Economics",2011,"['H Zheng', 'D Li', 'W Hou']",2,0.07028753993610223,0,0.38118776802274357,0,2,0,0,0,0
24,b0,Wage-risk premiums and workers' compensation: A refinement of estimates of compensating wage differential,1983,"['R Arnould', 'L Nichols']",1,0.23923444976076555,0,0.3194865834426366,0,1,0,0,0,0
24,b1,Outsourcing at will: The contribution of unjust dismissal doctrine to the growth of employment outsourcing,2003,['D Autor'],1,0.26666666666666666,0,0.44714972153041127,1,0,0,0,1,0
24,b3,Reputation Effects and the Limits of Contracting: A Study of the Indian Software Industry,2000,"['A Banerjee', 'E Duflo']",1,0.29015544041450775,0,0.48277972609109526,0,0,0,0,1,0
24,b4,"The gender wage gap: Extent, trends, and explanations",2017,"['F Blau', 'L Kahn']",3,0.3184713375796178,0,0.4243297047955678,0,1,1,0,1,0
24,b5,The pervasive absence of compensating differentials,2009,"['S Bonhomme', 'G Jolivet']",2,0.23225806451612904,0,0.3824185276704399,0,1,0,0,1,0
24,b6,Hiring preferences in online labor markets: Evidence of a female hiring bias,2017,"['J Chan', 'J Wang']",6,0.37777777777777777,0,0.20297049202154466,1,4,0,0,2,0
24,b7,Gender differences in bargaining outcomes: A field experiment on discrimination,2013,"['M Castillo', 'R Petrie', 'M Torero', 'L Vesterlund']",1,0.37158469945355194,0,0.21466735147435126,0,1,0,0,0,0
24,b8,The Gender Earnings Gap in the Gig Economy: Evidence from over a Million Rideshare Drivers,2018,"['C Cook', 'R Diamond', 'J Hall', 'J List', 'P Oyer']",2,0.4639175257731959,0,0.4464105149977987,0,1,0,0,1,0
24,b9,Do competitive workplaces deter female workers? A largescale natural field experiment on job entry decisions,2014,"['J Flory', 'A Leibbrandt', 'J List']",3,0.18867924528301888,0,0.07041141362424194,0,3,0,0,0,0
24,b10,Orchestrating impartiality: The impact of 'blind' auditions on female musicians,2000,"['C Goldin', 'C Rouse']",5,0.20765027322404372,0,0.3054769964706846,0,4,0,0,1,0
24,b11,A grand gender convergence: Its last chapter,2014,['C Goldin'],1,0.2702702702702703,0,0.09560463191760997,0,0,0,0,1,0
24,b12,Research Note-On Vendor Preferences for Contract Types in Offshore Software Projects: The Case of Fixed Price vs. Time and Materials Contracts,2008,"['A Gopal', 'K Sivaramakrishnan']",1,0.2682926829268293,0,0.3120493166760906,0,0,0,0,1,1
24,b14,A Data-Driven Analysis of Workers' Earnings on Amazon Mechanical Turk,2018,"['K Hara', 'A Adams', 'K Milland', 'S Savage', 'C Callison-Burch', 'J Bigham']",1,0.19653179190751446,0,0.16662381625673706,0,0,0,0,1,0
24,b15,Wage Dispersion and Search Behavior (No. 9527),2015,"['R Hall', 'A Mueller']",1,0.29333333333333333,0,0.11064086232584962,0,0,0,0,1,0
24,b17,On Buyer Selection of Service Providers in Online Outsourcing Platforms for IT Services,2017,"['Y Hong', 'P Pavlou']",3,0.3036649214659686,1,0.2516834101067154,0,2,0,0,1,1
24,b19,Gender discrimination in job ads: Evidence from china,2012,"['P Kuhn', 'K Shen']",1,0.3057324840764331,0,0.22768910989030466,0,1,0,0,0,0
24,b20,Effectiveness of Reputation in Contracting for Customized Production: Evidence from Online Labor Markets,2016,"['M Lin', 'Y Liu', 'S Viswanathan']",1,0.22115384615384615,0,0.2516834101067154,0,0,0,0,1,0
24,b21,The gender gap in earnings at career entry,1997,"['M Marini', 'P Fan']",1,0.3698630136986301,0,0.4139801998005539,0,1,0,0,0,0
24,b22,"Gender dynamics in crowdfunding (Kickstarter): Evidence on entrepreneurs, investors, deals and taste-based discrimination",2016,"['D Marom', 'A Robb', 'O Sade']",1,0.28444444444444444,0,0.16429329845656454,0,1,0,0,0,0
24,b23,Valuing alternative work arrangements,2017,"['A Mas', 'A Pallais']",9,0.0425531914893617,0,0.0,0,5,0,1,3,0
24,b24,Do women shy away from competition? Do men compete too much?,2007,"['M Niederle', 'L Vesterlund']",1,0.23170731707317074,0,0.008118819680861788,0,1,0,0,0,0
24,b25,Gender and competition,2011,"['Muriel Niederle', 'Lise Vesterlund']",1,0.2698412698412698,0,0.1859073797399111,0,1,0,0,0,0
24,b28,"Preference for the workplace, investment in human capital, and gender",2017,"['M Wiswall', 'B Zafar']",2,0.2543352601156069,0,0.3980457832799829,0,2,0,0,0,0
24,b29,Contracting for collaborative services,2010,"['G Roels', 'U Karmarkar', 'S Carr']",1,0.09859154929577464,0,0.07318205163898339,0,0,0,0,1,0
24,b30,Ranking firms using revealed preference,2017,['I Sorkin'],1,0.27972027972027974,0,0.01309120337581334,0,0,0,0,1,0
24,b31,Exploiting homophily effect for trust prediction,2013,"['J Tang', 'H Gao', 'X Hu', 'H Liu']",1,0.21052631578947367,0,0.05975289494850624,0,0,0,0,1,0
25,b2,The Roles of Task-specific Forecasting Experience and Innate Ability in Understanding Analyst Forecasting Performance,2007,"['M Clement', 'L Koonce', 'T Lopez']",1,0.40384615384615385,0,0.3368165348543039,0,1,0,0,0,0
25,b4,How General is Human Capital? A Task-based Approach,2010,"['C Gathmann', 'U Schönberg']",1,0.2535211267605634,0,0.05455447255899809,0,1,0,0,0,0
25,b8,On Buyer Selection of Service Providers in Online Outsourcing Platforms for IT Services,2017,"['Y Hong', 'P Pavlou']",1,0.25842696629213485,0,0.21398024625545647,0,1,0,0,0,1
25,b10,Reputation Transferability in Online Labor Markets,2015,"['M Kokkodis', 'P Ipeirotis']",1,0.3829787234042553,0,0.12598815766974242,0,1,0,0,0,0
25,b13,The Value of Reputation in an Online Freelance Marketplace,2013,['H Yoganarasimhan'],1,0.3221476510067114,0,0.23145502494313785,0,1,0,0,0,0
25,b14,Estimation of Beauty Contest Auctions,2015,['H Yoganarasimhan'],1,0.234375,0,0.13801311186847084,0,1,0,0,0,0
26,b1,Does standardized information in online markets disproportionately benefit job applicants from less developed countries?,2016,"['A Agrawal', 'N Lacetera', 'E Lyons']",3,0.3681592039800995,0,0.22631728213974722,0,3,0,0,0,0
26,b2,Digitization and the Contract Labor Market: A Research Agenda,2013,"['A Agrawal', 'J Horton', 'N Lacetera', 'E Lyons']",1,0.4225352112676056,0,0.18533643326646532,0,1,0,0,0,0
26,b3,Interaction terms in logit and probit models,2003,"['C Ai', 'E Norton']",1,0.192,0,0.15240998561973748,0,0,0,1,0,0
26,b4,Production and transaction economies and IS outsourcing: A study of the U.S. banking industry,1998,"['S Ang', 'D Straub']",3,0.13793103448275862,0,0.25864832244542546,0,3,0,0,0,1
26,b5,Mostly Harmless Econometrics: An Empiricist's Companion,2008,"['J Angrist', 'J Pischke']",1,0.27941176470588236,0,0.016462159944159827,0,0,0,1,0,0
26,b6,Properties of scoring auctions,2008,"['J Asker', 'E Cantillon']",1,0.18018018018018017,0,0.10080972981818898,0,0,1,0,0,0
26,b7,Globalization and offshoring of software,2006,"['W Aspray', 'F Mayadas', 'M Vardi']",2,0.2644628099173554,0,0.18033392693348646,0,2,0,0,0,0
26,b8,The relationship between exchange rates and international trade: A literature review,2013,"['M Auboin', 'M Ruta']",1,0.23030303030303031,0,0.17852147965773474,0,1,0,0,0,0
26,b9,The purchasing-power parity doctrine: A reappraisal,1964,['B Balassa'],1,0.30303030303030304,0,0.1152351196091188,0,1,0,0,0,0
26,b10,Determinants of firm survival in e-markets: An analysis with software service providers,2011,"['R Banker', 'S Wattal', 'I Hwang']",3,0.32142857142857145,0,0.34921514788478913,1,2,0,0,2,1
26,b12,Importance of measures of past performance: Empirical evidence on quality of e-service providers,2008,"['R Banker', 'I Hwang']",4,0.21468926553672316,0,0.3145317988064471,0,3,0,0,2,0
26,b13,"Should developing countries use currency depreciation as a tool of balance of payments adjustment? A review of the theory and evidence, and a guide for the policy maker",1983,['G Bird'],1,0.2570281124497992,0,0.3544310518273184,0,1,0,0,0,0
26,b14,Offshoring: The next industrial revolution?,2006,['A Blinder'],5,0.22580645161290322,0,0.12623374885344052,0,5,0,0,0,0
26,b15,Offshoring and the labour market: What are the issues? Report,2007,"['N Bottini', 'C Ernst', 'M Luebker']",1,0.323943661971831,0,0.2444506035193524,0,1,0,0,0,0
26,b16,Hiring biases in online labor markets: The case of gender stereotyping. Thirty Fifth Internat,2014. June 2018. 2018,"['J Chan', 'J Wang']",2,0.4482758620689655,0,0.19398624183406904,0,2,0,0,0,1
26,b18,The place premium: Wage differences for identical workers across the U.S. border. Working paper,2008,"['M Clemens', 'C Montenegro', 'L Pritchett']",1,0.2159090909090909,0,0.19782009839223433,0,1,0,0,0,0
26,b19,Regression models and life-tables,1972,['D Cox'],2,0.24561403508771928,0,0.10820035616009188,1,0,0,2,0,0
26,b22,Propensity score-matching methods for nonexperimental causal studies,2002,"['R Dehejia', 'S Wahba']",1,0.2684563758389262,0,0.07128324356402511,1,0,0,0,1,0
26,b23,On product uncertainty in online markets: Theory and evidence,2012,"['A Dimoka', 'Y Hong', 'P Pavlou']",1,0.43661971830985913,1,0.17473686501819422,0,0,0,0,2,1
26,b26,"The impact of outsourcing and hightechnology capital on wages: Estimates for the United States, 1979-1990",1999,"['R Feenstra', 'G Hanson']",2,0.3010752688172043,0,0.3041418392065072,0,2,0,0,0,0
26,b28,Export surges: The power of a competitive currency. Working paper,2008,"['C Freund', 'M Pierola']",1,0.1506849315068493,0,0.16129556770910236,0,1,0,0,0,0
26,b30,Is the world really flat? A look at offshoring at an online programming marketplace,2008,"['D Gefen', 'Carmel ']",4,0.2804878048780488,0,0.11452742538497776,0,2,1,0,2,0
